NID,Time,EventName,DisasterType,DisasterSubType,Coordinate,Lon,Lat,C_Name,T_Name,Address,situation,DeathNo,MissingNo,InjuredNo,TrappedNo,ShelterNo,CaseStatus,GeometryType,SourceType,CaseInformer,nTWD97_X,nTWD97_Y,WriteDateTime
161101,2016-9-27 20:37,梅姬颱風,火災,建築物,"120.285278,22.631117",120.285278,22.631117,高雄市,鹽埕區  ,高雄市鹽埕區壽星里,七賢三路與興華路交叉路口，新高彩券行?似電線走火,0,0,0,0,0,處理中,點,災情查報WEB,,176533.29,2503612.9,42641.51111
151471,2016-9-27 15:27,梅姬颱風,火災,建築物,"120.316010292147,22.6557506260565",120.31601,22.655751,高雄市,三民區  ,高雄市三民區建興三巷8-10號,三民區建興三巷8-10號，消防局人員回報現場為1樓鐵皮3坪內部燒雜物面積為1m2，無損失及人員受傷，人車返隊,0,0,0,0,0,待處理,點,災情查報WEB,,179704.93,2506325.84,42640.87361
152921,2016-9-27 14:17,梅姬颱風,火災,建築物,"120.30254146012791,23.036940501829434",120.302541,23.036941,臺南市,新化區  ,台南市新化區忠孝路215號,2016/09/27 14:17:12 - 電表冒火花,0,0,0,0,0,已處理,點,119消防署派遣系統,,178520.17,2548543.92,42640.89861
146644,2016-9-27 10:26,梅姬颱風,火災,建築物,"120.288301757208,22.5823701231334",120.288302,22.58237,高雄市,旗津區  ,高雄市旗津區安樂巷,安樂巷210之4電線走火,0,0,0,0,0,待處理,點,災情查報WEB,,176818.34,2498213.5,42640.49583
164411,2016-9-28 14:55,梅姬颱風,建物毀損,建物半倒,"120.659358,24.145098",120.659358,24.145098,臺中市,西區   ,臺中市西區昇平街145巷12號4樓,一樓大門被隔壁5樓遮陽板掉落，遮蔽出入口，希望市府單位協助拆除,0,0,0,0,0,已處理,點,災情查報WEB,,215381.37,2671134.56,42642.42431
168912,2016-9-28 14:53,梅姬颱風,建物毀損,建物半倒,"121.5207,25.02821",121.5207,25.02821,臺北市,中正區  ,羅斯福路2段30巷8弄10號,木屋倒塌,0,0,0,0,0,處理中,點,自建系統,,302547.92,2769003.18,42642.95208
165118,2016-9-28 13:31,梅姬颱風,建物毀損,建物半倒,"120.293566,22.624317",120.293566,22.624317,高雄市,前金區  ,高雄市前金區成功一路355號,"社西里成功一路355號(成功一路與民生二路十字路口, 原有一阿誠烤鴨莊) 房屋坍塌,   內住",0,0,0,0,0,待處理,點,災情查報WEB,,177381.67,2502855.85,42642.43056
165457,2016-9-28 12:57,梅姬颱風,建物毀損,建物全倒,"121.5055,25.03107",121.5055,25.03107,臺北市,中正區  ,莒光路71巷巷內,旁邊的鐵皮屋已倒，木頭屋也都倒塌,0,0,0,0,0,已處理,點,自建系統,,301012.76,2769314.16,42642.43403
165476,2016-9-28 12:56,梅姬颱風,建物毀損,建物半倒,"120.161461,22.999392",120.161461,22.999392,臺南市,安平區  ,臺南市安平區港仔里運河博物館旁宿舍,大型竹架傾倒影響路面 ,0,0,0,0,0,已處理,點,災情查報WEB,,164036.92,2544461.59,42642.43403
165559,2016-9-28 12:45,梅姬颱風,建物毀損,建物半倒,"121.5545,25.02909",121.5545,25.02909,臺北市,大安區  ,通化街123巷18號後門,該地點有一棟鐵皮屋倒塌，市民非屋主但擔心下一個颱風來會有危險,0,0,0,0,0,已處理,點,自建系統,,305958.61,2769114.19,42642.43472
166317,2016-9-28 11:33,梅姬颱風,建物毀損,建物半倒,"120.621044,24.187165",120.621044,24.187165,臺中市,西屯區  ,臺中市西屯區西屯路三段150之45號,鐵皮房屋倒塌,0,0,0,0,0,已處理,點,災情查報WEB,,211500.19,2675803.53,42642.44375
166663,2016-9-28 11:10,梅姬颱風,建物毀損,建物半倒,"120.60831785202026,24.1888635338723",120.608318,24.188864,臺中市,西屯區  ,臺中市西屯區福聯里,鐵皮屋頂掉落 ,0,0,0,0,0,已處理,線,災情查報WEB,,210207.8,2675995.21,42642.44861
167243,2016-9-28 10:33,梅姬颱風,建物毀損,建物半倒,"120.644304,24.173848",120.644304,24.173848,臺中市,西屯區  ,臺中市西屯區西屯路永安二巷巷內,鋼架倒塌散落一地,0,0,0,0,0,已處理,點,災情查報WEB,,213859.55,2674322.45,42642.45694
167363,2016-9-28 10:13,梅姬颱風,建物毀損,建物半倒,"121.5492,25.02662",121.5492,25.02662,臺北市,大安區  ,敦化南路二段201號201號旁，岳洋停車場內的管理室,停車場內的一棵大樹傾倒，樹傾倒已經造成管理室房子傾斜約20度。,0,0,0,0,0,已處理,點,自建系統,,305424.84,2768838.42,42642.46319
167378,2016-9-28 10:10,梅姬颱風,建物毀損,建物半倒,"121.5069,25.04071",121.5069,25.04071,臺北市,萬華區  ,長沙街二段11號8樓之20,浴廁屋頂倒塌,0,0,0,0,0,已處理,點,自建系統,,301150.04,2770382.46,42642.46389
169441,2016-9-28 09:47,梅姬颱風,建物毀損,建物半倒,"121.5832,25.03948",121.5832,25.03948,臺北市,信義區  ,大道路115號,員警代通報：上述地點的警衛室倒了，員警不清楚是否為全倒或是半倒。,0,0,0,0,0,已處理,點,自建系統,,308850.04,2770277.22,42643.55417
156416,2016-9-28 09:34,梅姬颱風,建物毀損,建物半倒,"120.23009990995,23.5686125353227",120.2301,23.568613,雲林縣,水林鄉  ,雲林縣水林鄉,番薯厝5鄰15號洪女士房屋被掀2、3間，請村幹事先行了解拍照,0,0,0,0,0,待處理,點,災情查報WEB,,171408.61,2607460.67,42641.45417
169443,2016-9-28 09:06,梅姬颱風,建物毀損,建物全倒,"121.5007,25.1305",121.5007,25.1305,臺北市,北投區  ,大興街64號1樓前面,68號5樓的鐵皮屋倒塌於此,0,0,0,0,0,處理中,點,自建系統,,300487.56,2780325.79,42643.57014
169231,2016-9-28 08:31,梅姬颱風,建物毀損,建物全倒,"121.5706,25.00346",121.5706,25.00346,臺北市,文山區  ,萬寧街141號,金屬警衛亭倒塌，占用一線車道，警察已在現場,0,0,0,0,0,已處理,點,自建系統,,307595.36,2766282.02,42643.03889
157402,2016-9-28 08:14,梅姬颱風,建物毀損,建物半倒,"120.238693,23.052605",120.238693,23.052605,臺南市,安南區  ,臺南市安南區長和路一段臺灣歷史博物館,公車亭倒塌,0,0,0,0,0,待處理,點,災情查報WEB,,171985.35,2550311.21,42641.46042
169449,2016-9-28 07:46,梅姬颱風,建物毀損,建物半倒,"121.5046,25.02945",121.5046,25.02945,臺北市,中正區  ,中華路2段301巷2號,屋頂半倒,0,0,0,0,0,已處理,點,自建系統,,300922.6,2769134.38,42643.59931
160100,2016-9-27 21:45,梅姬颱風,建物毀損,建物全倒,"120.612082,24.377873",120.612082,24.377873,臺中市,大安區  ,臺中市大安區東西五路,東西五路活動中心以東一百公尺，廠房倒塌導致路不通,0,0,0,0,0,處理中,點,災情查報WEB,,210648.5,2696927.5,42641.49375
161615,2016-9-27 20:04,梅姬颱風,建物毀損,建物全倒,"120.613907,24.184272",120.613907,24.184272,臺中市,西屯區  ,臺中市西屯區福林路,臺中市西屯區福林路與福強街路口鐵皮屋全倒，已有影響交通(西屯區公所轉知),0,0,0,0,0,處理中,點,災情查報WEB,,210774.22,2675485.11,42641.52083
147377,2016-9-27 19:25,梅姬颱風,建物毀損,建物半倒,"120.661459,24.32433",120.661459,24.32433,臺中市,外埔區  ,臺中市外埔區甲后路五段94號,(寶紀水塔公司)鋼構建築物半倒，壓到高壓電線，恐有危險性，建請派員協處。,0,0,0,0,0,未指派,點,災情查報WEB,,215643.04,2690984.32,42640.83542
148109,2016-9-27 18:34,梅姬颱風,建物毀損,建物半倒,"120.664197296271,24.119917361309",120.664197,24.119917,臺中市,南區   ,臺中市南區學府路135巷20號,南區學府路135巷20號頂樓，冷氣冷卻水塔5.6 噸往學府路傾斜恐倒塌掉落，煩請盡速處理,0,0,0,0,0,未指派,點,災情查報WEB,,215866.5,2668344.61,42640.83889
148324,2016-9-27 18:19,梅姬颱風,建物毀損,建物全倒,"120.186984,22.987146",120.186984,22.987146,臺南市,中西區  ,臺南市中西區中華西路二段389號,樣品屋倒塌,0,0,0,0,0,待處理,點,災情查報WEB,,166646.03,2543090.73,42640.83958
148563,2016-9-27 18:04,梅姬颱風,建物毀損,建物全倒,"120.571204,24.237903",120.571204,24.237903,臺中市,沙鹿區  ,臺中市沙鹿區中山路643之2號,沙鹿區中山路643-2號，丁丁藥局整間房屋已被吹垮(新聞局於應變中心通報),0,0,0,0,0,未指派,點,災情查報WEB,,206453.91,2681437.51,42640.84097
149172,2016-9-27 17:31,梅姬颱風,建物毀損,建物半倒,"120.72776,24.26652",120.72776,24.26652,臺中市,豐原區  ,臺中市豐原區豐原大道六段460巷68號,該址有一個鐵皮屋頂下方的梁柱快要掉落，已有一半懸空在搖晃，煩請協處。,0,0,0,0,0,處理中,點,災情查報WEB,,222359.14,2684566.96,42640.84583
149348,2016-9-27 17:22,梅姬颱風,建物毀損,建物半倒,"120.557557,24.241881",120.557557,24.241881,臺中市,梧棲區  ,臺中市梧棲區台灣大道9段靠近臨港路慢車道,台灣大道9段靠近臨港路慢車道上，台17線檳榔攤貨櫃倒在慢車道上影響交通,0,0,0,0,0,未指派,點,災情查報WEB,,205069.38,2681882.41,42640.84722
149513,2016-9-27 17:15,梅姬颱風,建物毀損,建物全倒,"120.60799,24.188771",120.60799,24.188771,臺中市,西屯區  ,臺中市西屯區福瑞里福強街與福聯街,鐵皮屋全倒，佔據整條街,0,0,0,0,0,已處理,點,災情查報WEB,,210174.46,2675985.06,42640.84931
151403,2016-9-27 15:31,梅姬颱風,建物毀損,建物半倒,"120.625244,24.374824",120.625244,24.374824,臺中市,大甲區  ,臺中市大甲區東西五路一段265巷10號,鐵皮屋快飛起來,0,0,0,0,0,待處理,點,災情查報WEB,,211982.79,2696586.14,42640.87222
151649,2016-9-27 15:17,梅姬颱風,建物毀損,建物半倒,"120.687365,24.121295",120.687365,24.121295,臺中市,大里區  ,臺中市大里區中興路二段816巷1號,大觀園社區大樓牌樓(好幾頓)倒塌，阻擋社區地下室通道，影響社區住戶(好幾百戶)車輛進出,0,0,0,0,0,待處理,點,災情查報WEB,,218221.79,2668491.74,42640.87639
152232,2016-9-27 14:48,梅姬颱風,建物毀損,建物半倒,"120.650237,24.387878",120.650237,24.387878,臺中市,大甲區  ,臺中市大甲區經國路2151巷59巷19號,房子被風吹垮,0,0,0,0,0,處理中,點,災情查報WEB,,214521.88,2698025.31,42640.88611
152334,2016-9-27 14:44,梅姬颱風,建物毀損,建物半倒,"120.739778,24.265362",120.739778,24.265362,臺中市,豐原區  ,臺中市豐原區翁社里豐年路218巷11弄4號,房屋後方半毀，希望安置,0,0,0,0,0,處理中,點,災情查報WEB,,223579.11,2684436.38,42640.8875
153390,2016-9-27 13:54,梅姬颱風,建物毀損,建物半倒,"120.303923,23.572553",120.303923,23.572553,雲林縣,北港鎮  ,雲林縣北港鎮義民路181巷,北港鎮義民路181巷內民宅頂樓大型鳥屋傾斜,0,0,0,0,0,待處理,點,災情查報WEB,,178946.87,2607858.51,42640.90833
153837,2016-9-27 13:31,梅姬颱風,建物毀損,建物全倒,"121.023768,24.923235",121.023768,24.923235,新竹縣,新豐鄉  ,新竹縣新豐鄉後湖村117線和台15線交接附近,公車亭及貨櫃屋倒下,0,0,0,0,0,待處理,點,災情查報WEB,,252400.63,2757275.19,42640.91806
153993,2016-9-27 13:23,梅姬颱風,建物毀損,建物全倒,"120.68319549613989,24.136367938681694",120.683195,24.136368,臺中市,中區   ,臺中市中區綠川里4鄰民族路1號,舊金沙百貨建物周圍鷹架已倒塌，煩請盡快協處 ,0,0,0,0,0,處理中,點,災情查報WEB,,217801.75,2670162.02,42640.92153
168524,2016-9-29 15:59,梅姬颱風,基礎設施災情,電信停話,"120.296991,22.724322",120.296991,22.724322,高雄市,楠梓區  ,高雄市楠梓區仁昌里,楠梓區計有14處電話停話情形，請協助儘速復話。 1 宏毅里36開頭的電話都不通 2 宏榮里宏毅二路南６巷整條電話不通拜託及宏榮里榮昌街中華?信也不通故障請搶修拜託 3 久昌里大信電信電箱傾倒亦未處理 4 慶昌里石二鍋樓上市話故障，白太太0917650246 5 加昌里全里電話不通，請通報。 6 福昌里電信停話中.因區域電信均有通訊故障.機房損害.現正搶修中. 7 錦屏里電信停話中.因區域電信均有通訊故障.機房損害.現正搶修中. 8 玉屏里電信停話中.因區域電信均有通訊故障.機房損害.現正搶修中. 9 宏榮里電信停話中.因區域電信均有通訊故障.機房損害.現正搶修中. 10 宏毅里電信停話中.因區域電信均有通訊故障.機房損害.現正搶修中. 11 宏昌里電信停話中.因區域電信均有通訊故障.機房損害.現正搶修中. 12 和昌里電信停話中.因區域電信均有通訊故障.機房損害.現正搶修中. 13 仁昌昌里電信停話中.因區域電信均有通訊故障.機房損害.現正搶修中. 14 國昌里電信停話中.因區域電信均有通訊故障.機房損害.現正搶修中. ,0,0,0,0,0,未指派,點,災情查報WEB,,177786.14,2513928.17,42642.94028
168586,2016-9-29 14:00,梅姬颱風,基礎設施災情,電信停話,"120.314013,22.683777",120.314013,22.683777,高雄市,左營區  ,高雄市左營區文自路793號7樓,室內電話不通,0,0,0,0,0,已處理,點,災情查報WEB,,179513.97,2509430.25,42642.94097
168588,2016-9-29 13:57,梅姬颱風,基礎設施災情,自來水停水,"120.517167,24.113099",120.517167,24.113099,彰化縣,和美鎮  ,彰化縣和美鎮柑竹路407巷,沒水又沒電,0,0,0,0,0,待處理,點,災情查報WEB,,200918.44,2667633.1,42642.94097
168623,2016-9-29 12:54,梅姬颱風,基礎設施災情,電信停話,"120.305654,22.714152",120.305654,22.714152,高雄市,楠梓區  ,高雄市楠梓區宏榮里宏毅二路,宏榮里宏毅二路南6巷電話不通、36開頭的電話都不通。,0,0,0,0,0,待處理,點,災情查報WEB,,178670.78,2512797.8,42642.94097
168624,2016-9-29 12:52,梅姬颱風,基礎設施災情,電信停話,"120.298138,22.714708",120.298138,22.714708,高雄市,楠梓區  ,高雄市楠梓區宏榮里榮昌街,請求救援。,0,0,0,0,0,待處理,點,災情查報WEB,,177898.93,2512863,42642.94097
168700,2016-9-29 11:20,梅姬颱風,基礎設施災情,電信停話,"120.300152,22.716358",120.300152,22.716358,高雄市,楠梓區  ,高雄市楠梓區加昌里加昌路,加昌里全里室內電話不通,0,0,0,0,0,待處理,點,災情查報WEB,,178106.7,2513044.74,42642.94097
168788,2016-9-29 10:07,梅姬颱風,基礎設施災情,電信停話,"120.238952807074,22.7739507664101",120.238953,22.773951,高雄市,彌陀區  ,高雄市彌陀區山霸煙路魚塭(彌陀加油站往岡山方向),魚塭電話(6179464)停話,0,0,0,0,0,待處理,點,災情查報WEB,,171852.39,2519453.31,42642.94097
162644,2016-9-29 09:24,梅姬颱風,基礎設施災情,電信停話,"120.380355,22.749747",120.380355,22.749747,高雄市,大社區  ,高雄市大社區嘉誠里桶寮巷,嘉誠里侯景耀里長、蘇傳能里幹事通報，本區嘉誠里桶寮巷8號沿線電信電線掉落，請權管單位派員修繕。（電線桿號碼保嘉支83左分13）,0,0,0,0,0,待處理,點,災情查報WEB,,186361.41,2516705.39,42642.41667
162670,2016-9-29 08:50,梅姬颱風,基礎設施災情,電信停話,"120.359093493173,22.7054828678432",120.359093,22.705483,高雄市,仁武區  ,高雄市仁武區公館三巷6之50號,電話不通,0,0,0,0,0,待處理,點,災情查報WEB,,184156.57,2511813.13,42642.41667
162800,2016-9-28 20:56,梅姬颱風,基礎設施災情,自來水停水,"120.727928,24.154326",120.727928,24.154326,臺中市,太平區  ,臺中市太平區長安路281號,停水已一天，要求盡速修復,0,0,0,0,0,處理中,點,災情查報WEB,,222352,2672141.32,42642.41667
162828,2016-9-28 20:42,梅姬颱風,基礎設施災情,電信停話,"120.291576,22.684906",120.291576,22.684906,高雄市,左營區  ,高雄市左營區聖后里店仔頂街26巷,"高雄市左營區聖后里店仔頂街26巷電話線掉落,請派員修復",0,0,0,0,0,待處理,點,災情查報WEB,,177209.06,2509566.09,42642.41667
162871,2016-9-28 20:14,梅姬颱風,基礎設施災情,自來水停水,"120.728047,24.154467",120.728047,24.154467,臺中市,太平區  ,臺中市太平區長安路275號,未有停水公告，經了解只有減壓，卻完全無水可用，請回覆為何無水可用,0,0,0,0,0,處理中,點,災情查報WEB,,222364.12,2672156.91,42642.41667
162908,2016-9-28 19:57,梅姬颱風,基礎設施災情,自來水停水,"120.559669,24.273832",120.559669,24.273832,臺中市,清水區  ,臺中市清水區民享五街32號,附近大範圍停水,0,0,0,0,0,處理中,點,災情查報WEB,,205295.03,2685420.4,42642.41667
162922,2016-9-28 19:45,梅姬颱風,基礎設施災情,自來水停水,"120.733591,24.157015",120.733591,24.157015,臺中市,太平區  ,臺中市太平區長安路,太平區長安路大範圍停水,0,0,0,0,0,處理中,點,災情查報WEB,,222928.04,2672438.02,42642.41667
162965,2016-9-28 19:27,梅姬颱風,基礎設施災情,自來水停水,"120.447549,22.84274",120.447549,22.84274,高雄市,旗山區  ,高雄市旗山區新光里、南洲里,新光里、南洲里停水,0,0,0,0,0,處理中,點,災情查報WEB,,193300.98,2526975.55,42642.41736
162968,2016-9-28 19:25,梅姬颱風,基礎設施災情,自來水停水,"120.480137,22.89987",120.480137,22.89987,高雄市,旗山區  ,高雄市旗山區永和里,永和里街內停水,0,0,0,0,0,處理中,點,災情查報WEB,,196667.92,2533289.66,42642.41736
162970,2016-9-28 19:24,梅姬颱風,基礎設施災情,自來水停水,"120.472966,22.849718",120.472966,22.849718,高雄市,旗山區  ,高雄市旗山區大山里中洲路,大山里中洲路停水,0,0,0,0,0,處理中,點,災情查報WEB,,195912.38,2527738.72,42642.41736
162983,2016-9-28 19:20,梅姬颱風,基礎設施災情,自來水停水,"120.704462,24.097996",120.704462,24.097996,臺中市,大里區  ,臺中市大里區仁愛路160巷,附近大範圍停水，曾自行洽自來水公司，人員表示因水源混濁，預計下午五點過後恢復供水，但至今仍然停水，建請儘速恢復供水。,0,0,0,0,0,處理中,點,災情查報WEB,,219954.21,2665907.61,42642.41736
162997,2016-9-28 19:16,梅姬颱風,基礎設施災情,自來水停水,"120.668921,24.261572",120.668921,24.261572,臺中市,神岡區  ,臺中市神岡區大圳路69巷23號,停水、停電,0,0,0,0,0,處理中,點,災情查報WEB,,216383.8,2684031.88,42642.41736
163041,2016-9-28 19:01,梅姬颱風,基礎設施災情,自來水停水,"120.466813,22.842802",120.466813,22.842802,高雄市,旗山區  ,高雄市旗山區南洲里華興街,南洲里華興街淹水及停水,0,0,0,0,0,處理中,點,災情查報WEB,,195278.14,2526975.15,42642.41736
