"CASE_ID","CASE_DT","COUNTY","TOWN","LOC","GEOMETRY_TYPE","LonLat","MAIN_TYPE","SUB_TYPE","CASE_DESCRIPTION","STATUS","SOURCE","INJURED_NO","DEATH_NO","TRAPPED_NO","MISSING_NO","SHELTER_NO","IS_TRAFFIC","IS_SERIOUS"
"042016110001117","2016-11-23T10:04:48.000+08:00","臺南市","下營區","臺南市下營區下營國小","點","120.260049741522,23.2331285482505","路樹災情","路樹傾斜","路樹倒塌","已處理","災情查報WEB","0","0","0","0","0","否","是"
"042016110001119","2016-11-23T10:04:33.000+08:00","臺南市","七股區","臺南市七股區七股里","點","120.134192,23.127848","路樹災情","路樹倒塌","路樹倒塌及招牌傾斜","已處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110001130","2016-11-23T10:04:30.000+08:00","臺南市","安定區","臺南市安定區郵局旁","點","120.23637861013412,23.121875425327023","路樹災情","路樹倒塌","123","已處理","災情查報WEB","1","0","0","0","0","否","否"
"042016110001123","2016-11-23T10:04:29.000+08:00","臺南市","將軍區","臺南市將軍區玉山里12鄰101之1號","點","120.12528419494629,23.21050609090586","民生、基礎設施災情","電力停電","電線斷裂及電桿倒塌","已處理","災情查報WEB","1","0","0","0","0","否","否"
"042016110001146","2016-11-23T10:04:24.000+08:00","臺南市","柳營區","臺南市柳營區士林里","點","120.3021490573883,23.281738886026893","積淹水災情","房屋積淹水","櫻花社區淹水","已處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110001140","2016-11-23T10:04:23.000+08:00","臺南市","安定區","臺南市安定區港南里","點","120.23766967336996,23.089718807446786","橋梁災情","橋梁斷裂","橋樑斷裂人車摔落","已處理","災情查報WEB","10","6","0","6","0","是","是"
"042016110001133","2016-11-23T10:04:22.000+08:00","臺南市","下營區","臺南市下營區下營里","點","120.260049741522,23.2331285482505","路樹災情","路樹倒塌","路樹倒塌下來
","已處理","災情查報WEB","0","0","0","0","0","是","否"
"042016110001135","2016-11-23T10:04:20.000+08:00","臺南市","七股區","臺南市七股區篤加里","點","120.130096077919,23.160829641080877","民生、基礎設施災情","電力停電","積水加停電","已處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110001114","2016-11-23T10:04:20.000+08:00","臺南市","鹽水區","臺南市鹽水區","點","120.245205081452,23.3008364483941","路樹災情","路樹倒塌","路樹倒塌","已處理","災情查報WEB","0","0","0","0","0","否","是"
"042016110001113","2016-11-23T10:04:19.000+08:00","臺南市","新營區","臺南市新營區民生里10鄰復興路148巷5號","點","120.3081464767456,23.304187167547976","土石災情","堰塞湖","4534","已處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110001145","2016-11-23T10:04:18.000+08:00","臺南市","北門區","臺南市北門區台17線","點","120.134025090313,23.2825810464963","積淹水災情","道路積淹水","北門區台17線小蚵寮段道路積水","已處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110001125","2016-11-23T10:04:18.000+08:00","臺南市","北門區","臺南市北門區鯤江里2鄰793號","點","120.13770818710327,23.28591250319415","路樹災情","路樹傾斜","臺南市北門區鯤江里2鄰793號旁路樹傾倒","已處理","災情查報WEB","0","0","0","0","0","否","是"
"042016110001134","2016-11-23T10:04:18.000+08:00","臺南市","後壁區","臺南市後壁區後壁里129號","點","120.345232488339,23.3593325400596","廣告招牌災情","廣告招牌掉落","臺南市後壁區後壁里129號廣告招牌掉落阻礙交通","已處理","災情查報WEB","0","0","0","0","0","否","是"
"042016110001112","2016-11-23T10:04:15.000+08:00","臺南市","後壁區","臺南市後壁區侯伯里15號","點","120.374576,23.37132","民生、基礎設施災情","電力停電","操作測試 續報測試","已處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110001150","2016-11-23T10:04:05.000+08:00","臺南市","鹽水區","臺南市鹽水區中境里鹽水國中","點","120.26392757892609,23.32191252345611","路樹災情","路樹倒塌","鹽水國中前路樹倒塌2棵","已處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110001151","2016-11-23T10:04:04.000+08:00","臺南市","六甲區","臺南市六甲區","點","120.380765349402,23.2279063644568","民生、基礎設施災情","電力停電","沒電囉","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110001120","2016-11-23T10:03:48.000+08:00","臺南市","柳營區","臺南市柳營區大農里","點","120.35181283950806,23.277185699916885","路樹災情","路樹倒塌","test02","已處理","災情查報WEB","2","0","0","0","0","否","否"
"042016110001118","2016-11-23T10:03:42.000+08:00","臺南市","安定區","臺南市安定區安定里7鄰51號","點","120.23784255978171,23.120990352432145","積淹水災情","道路積淹水","道路積水","已處理","災情查報WEB","0","0","0","0","0","否","是"
"042016110001132","2016-11-23T10:03:40.000+08:00","臺南市","佳里區","臺南市佳里區六安里27鄰忠孝路5號","點","120.17700389027596,23.165132802824527","民生、基礎設施災情","路燈故障","[TEXT]公所前路燈一排不亮","已處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110001115","2016-11-23T10:03:23.000+08:00","臺南市","柳營區","臺南市柳營區柳營路二段59號","點","120.311527,23.27839","建物毀損","圍牆（籬）倒塌","建築物倒塌","已處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110001142","2016-11-23T10:01:00.000+08:00","臺南市","西港區","臺南市西港區西港里3鄰文化路1號","點","120.20334050059319,23.1228571888542","積淹水災情","房屋積淹水","豪雨造成淹水災情，路面積淹水超過50公分，房屋積淹水達20公分。","處理中","災情查報WEB","0","0","6","0","0","否","否"
"042016110001137","2016-11-23T10:00:00.000+08:00","臺南市","南化區","臺南市南化區關山里","點","120.60769557952881,23.201670811260556","路樹災情","路樹倒塌","土石流導致路樹倒塌。","待處理","災情查報WEB","3","0","0","0","0","否","是"
"042016110001122","2016-11-23T10:00:00.000+08:00","臺南市","七股區","臺南市七股區","點","120.102498715417,23.1194199971985","路樹災情","路樹倒塌","路樹倒塌3棵","待處理","災情查報WEB","0","0","0","0","0","否","是"
"042016110001108","2016-11-22T22:26:16.000+08:00","新北市","板橋區","新北市板橋區","點","121.456695531498,25.0056688692628","積淹水災情","房屋積淹水","測試","待處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110001107","2016-11-22T15:52:05.000+08:00","新北市","板橋區","新北市板橋區中山路161號","點","121.475779,25.016805","積淹水災情","房屋積淹水","123","待處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110001105","2016-11-22T11:34:57.000+08:00","新北市","板橋區","新北市板橋區中山路162號","點","121.476913,25.017084","積淹水災情","房屋積淹水","1122-2","待處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110001106","2016-11-22T11:24:00.000+08:00","新北市","板橋區","新北市板橋區中山路161號","點","121.475779,25.016805","積淹水災情","房屋積淹水","1122-3","待處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110001104","2016-11-22T11:14:17.000+08:00","新北市","板橋區","新北市板橋區中山路161號","點","121.475779,25.016805","積淹水災情","房屋積淹水","123","待處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110001101","2016-11-22T09:20:19.000+08:00","高雄市","鳳山區","高雄市鳳山區鳳頂路50號","點","120.359022,22.585794","廣告招牌災情","廣告招牌掉落","廣告物掉落影響鳳頂路交通，經工務局派員移除廣告物，不影響交通","待處理","災情查報WEB","0","0","0","0","0","否","是"
"042016110001102","2016-11-22T09:20:09.000+08:00","高雄市","鳳山區","高雄市鳳山區光復路2段132號","點","120.343796,22.630572","民生、基礎設施災情","電線（桿）毀損","電線桿傾倒壓傷1路人","處理中","災情查報WEB","1","0","0","0","0","否","否"
"072016110000059","2016-11-22T00:00:00.000+08:00","新北市","板橋區","test","點","119.7521227924278,1.004713533289257","其他災情","其他","test","處理中","119消防署派遣系統","0","0","0","0","0","否","否"
"042016110001100","2016-11-21T14:20:27.000+08:00","高雄市","三民區","高雄市三民區大豐二路141號","點","120.328626,22.646223","廣告招牌災情","廣告招牌欲墜","廣告招牌掉落,1人受傷(王甲乙56歲男住前鎮區)
影響交通
","已處理","災情查報WEB","1","0","0","0","0","否","否"
"042016110001099","2016-11-21T14:12:41.000+08:00","高雄市","前鎮區","高雄市前鎮區","點","120.308536308982,22.5886838590239","路樹災情","路樹倒塌","影響交通及廢棄物","已處理","災情查報WEB","1","0","0","0","1","否","否"
"112016110000123","2016-11-21T11:13:00.000+08:00","新北市","板橋區","板橋區中山路161號","點","0.00000,0.00000","鐵路、高鐵及捷運災情","其他","14","處理中","自建系統","0","0","0","0","0","是","否"
"112016110000121","2016-11-21T11:13:00.000+08:00","新北市","板橋區","板橋區中山路161號","點","0.00000,0.00000","其他災情","其他","15","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000127","2016-11-21T11:12:00.000+08:00","新北市","板橋區","板橋區中山路161號","點","0.00000,0.00000","道路、隧道災情","其他","13","處理中","自建系統","0","0","0","0","0","是","否"
"112016110000126","2016-11-21T11:12:00.000+08:00","新北市","板橋區","板橋區板橋中山路161號","點","0.00000,0.00000","其他災情","其他","20","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000125","2016-11-21T11:12:00.000+08:00","新北市","板橋區","板橋區中山路161號","點","0.00000,0.00000","其他災情","其他","12","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000124","2016-11-21T11:12:00.000+08:00","新北市","板橋區","板橋區板橋中山路161號","點","0.00000,0.00000","其他災情","地貌突變（改變）","19","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000122","2016-11-21T11:12:00.000+08:00","新北市","板橋區","板橋區中山路161號","點","0.00000,0.00000","其他災情","其他","11","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000120","2016-11-21T11:12:00.000+08:00","新北市","板橋區","板橋區板橋中山路161號","點","0.00000,0.00000","其他災情","其他","18","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000129","2016-11-21T11:11:00.000+08:00","新北市","板橋區","板橋區板橋中山路161號","點","0.00000,0.00000","民生、基礎設施災情","瓦斯管線毀損","17","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000128","2016-11-21T11:11:00.000+08:00","新北市","板橋區","板橋區板橋中山路161號","點","0.00000,0.00000","民生、基礎設施災情","電力停電","16","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000119","2016-11-21T11:02:00.000+08:00","新北市","板橋區","板橋區板橋中山路161號","點","0.00000,0.00000","其他災情","其他","40","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000118","2016-11-21T11:02:00.000+08:00","新北市","板橋區","板橋區板橋中山路161號","點","0.00000,0.00000","其他災情","其他","39","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000117","2016-11-21T11:01:00.000+08:00","新北市","板橋區","板橋區板橋中山路161號","點","0.00000,0.00000","其他災情","其他","38","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000116","2016-11-21T11:01:00.000+08:00","新北市","板橋區","板橋區板橋中山路161號","點","0.00000,0.00000","民生、基礎設施災情","其他","37","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000115","2016-11-21T11:00:00.000+08:00","新北市","板橋區","板橋區板橋中山路161號","點","0.00000,0.00000","其他災情","其他","36","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000114","2016-11-21T11:00:00.000+08:00","新北市","板橋區","板橋區板橋中山路161號","點","0.00000,0.00000","其他災情","其他","35","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000113","2016-11-21T10:59:00.000+08:00","新北市","板橋區","板橋區板橋中山路161號","點","0.00000,0.00000","民生、基礎設施災情","交通號誌損壞","34","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000112","2016-11-21T10:56:00.000+08:00","新北市","板橋區","板橋區板橋中山路161號","點","0.00000,0.00000","鐵路、高鐵及捷運災情","其他","33","處理中","自建系統","0","0","0","0","0","是","否"
"112016110000111","2016-11-21T10:54:00.000+08:00","新北市","板橋區","板橋區板橋中山路161號","點","0.00000,0.00000","鐵路、高鐵及捷運災情","工程災害","32","處理中","自建系統","0","0","0","0","0","是","否"
"112016110000107","2016-11-21T10:31:00.000+08:00","新北市","板橋區","板橋區板橋中山路161號","點","0.00000,0.00000","建物毀損","其他","30","處理中","自建系統","0","0","0","0","0","是","否"
"112016110000106","2016-11-21T10:31:00.000+08:00","新北市","板橋區","板橋區板橋中山路161號","點","0.00000,0.00000","其他災情","其他","29","處理中","自建系統","0","0","0","0","0","是","否"
